,PERSON_ID,DISPLAY_LAST_COMMA_FIRST,ROSTERSTATUS,FROM_YEAR,TO_YEAR,PLAYERCODE,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,GAMES_PLAYED_FLAG
302,76183,"Blanks, Lance",0,1990,1992,HISTADD_lance_blanks,0,,,,,Y
303,76184,"Blanton, Ricky",0,1992,1992,HISTADD_ricky_blanton,0,,,,,Y
304,101154,"Blatche, Andray",0,2005,2013,andray_blatche,0,,,,,Y
305,302,"Blaylock, Mookie",0,1989,2001,HISTADD_mookie_blaylock,0,,,,,Y
306,202339,"Bledsoe, Eric",1,2010,2015,eric_bledsoe,1610612756,Phoenix,Suns,PHX,suns,Y
307,76186,"Blevins, Leon",0,1950,1950,HISTADD_leon_blevins,0,,,,,Y
308,76187,"Block, John",0,1966,1975,HISTADD_john_block,0,,,,,Y
309,76188,"Bloom, Mike",0,1947,1948,HISTADD_mike_bloom,0,,,,,Y
310,916,"Blount, Corie",0,1993,2003,corie_blount,0,,,,,Y
311,1548,"Blount, Mark",0,2000,2008,mark_blount,0,,,,,Y
312,203505,"Blue, Vander",0,2013,2014,vander_blue,0,,,,,Y
313,76189,"Blume, Ray",0,1981,1981,HISTADD_ray_blume,0,,,,,Y
314,76190,"Bobb, Nelson",0,1949,1952,HISTADD_nelson_bobb,0,,,,,Y
315,2800,"Bobbitt, Tony",0,2004,2004,tony_bobbitt,0,,,,,Y
316,76191,"Bockhorn, Arlen",0,1958,1964,HISTADD_bucky_bockhorn,0,,,,,Y
317,76192,"Boerwinkle, Tom",0,1968,1977,HISTADD_tom_boerwinkle,0,,,,,Y
318,2586,"Bogans, Keith",0,2003,2013,keith_bogans,0,,,,,Y
319,202711,"Bogdanovic, Bojan",1,2014,2015,bojan_bogdanovic,1610612751,Brooklyn,Nets,BKN,nets,Y
320,177,"Bogues, Muggsy",0,1987,2000,HISTADD_muggsy_bogues,0,,,,,Y
321,101106,"Bogut, Andrew",1,2005,2015,andrew_bogut,1610612744,Golden State,Warriors,GSW,warriors,Y
322,1564,"Bohannon, Etdrick",0,1997,2000,HISTADD_etdrick_bohannon,0,,,,,Y
323,76195,"Bol, Manute",0,1985,1994,HISTADD_manute_bol,0,,,,,Y
324,76196,"Bolger, Bill",0,1953,1953,HISTADD_bill_bolger,0,,,,,Y
325,76197,"Bolstorff, Doug",0,1957,1957,HISTADD_doug_bolstorff,0,,,,,Y
326,76203,"Bon Salle, George H.",0,1961,1961,HISTADD_george_bonsalle,0,,,,,Y
327,76198,"Bond, Phil",0,1977,1977,HISTADD_phil_bond,0,,,,,Y
328,1603,"Bond, Walter",0,1992,1994,HISTADD_walter_bond,0,,,,,Y
329,1121,"Boney, Dexter",0,1996,1996,HISTADD_dexter_boney,0,,,,,Y
330,76201,"Bonham, Ron",0,1964,1965,HISTADD_ron_bonham,0,,,,,Y
331,41,"Bonner, Anthony",0,1990,2002,HISTADD_anthony_bonner,0,,,,,Y
332,2588,"Bonner, Matt",1,2004,2015,matt_bonner,1610612759,San Antonio,Spurs,SAS,spurs,Y
333,1626164,"Booker, Devin",1,2015,2015,devin_booker,1610612756,Phoenix,Suns,PHX,suns,Y
334,511,"Booker, Melvin",0,1995,1996,melvin_booker,0,,,,,Y
335,202344,"Booker, Trevor",1,2010,2015,trevor_booker,1610612762,Utah,Jazz,UTA,jazz,Y
336,200767,"Boone, Josh",0,2006,2009,josh_boone,0,,,,,Y
337,76204,"Boone, Ron",0,1976,1980,HISTADD_ron_boone,0,,,,,Y
338,1916,"Booth, Calvin",0,1999,2008,calvin_booth,0,,,,,Y
339,1522,"Booth, Keith",0,1997,1998,HISTADD_keith_booth,0,,,,,Y
340,76206,"Boozer, Bob",0,1960,1970,HISTADD_bob_boozer,0,,,,,Y
341,2430,"Boozer, Carlos",0,2002,2014,carlos_boozer,0,,,,,Y
342,2414,"Borchardt, Curtis",0,2002,2004,curtis_borchardt,0,,,,,Y
343,76207,"Bornheimer, Jake",0,1948,1949,HISTADD_jake_bornheimer,0,,,,,Y
344,1953,"Borrell, Lazaro",0,1999,1999,HISTADD_lazaro_borrell,0,,,,,Y
345,76209,"Borsavage, Costic",0,1950,1950,HISTADD_ike_borsavage,0,,,,,Y
346,76210,"Boryla, Vince",0,1949,1953,HISTADD_moose_boryla,0,,,,,Y
347,2547,"Bosh, Chris",1,2003,2015,chris_bosh,1610612748,Miami,Heat,MIA,heat,Y
348,76211,"Bostic, Jim",0,1977,1977,HISTADD_jim_bostic,0,,,,,Y
349,76212,"Boston, Lawrence",0,1979,1979,HISTADD_larry_boston,0,,,,,Y
350,76213,"Boswell, Tom",0,1975,1983,HISTADD_tom_boswell,0,,,,,Y
351,2257,"Boumtje-Boumtje, Ruben",0,2001,2003,ruben_boumtje_boumtje,0,,,,,Y
352,76214,"Boven, Don",0,1949,1952,HISTADD_don_boven,0,,,,,Y
353,1898,"Bowdler, Cal",0,1999,2001,HISTADD_cal_bowdler,0,,,,,Y
354,1477,"Bowen, Bruce",0,1996,2008,bruce_bowen,0,,,,,Y
355,1763,"Bowen, Ryan",0,1999,2009,ryan_bowen,0,,,,,Y
356,194,"Bowie, Anthony",0,1988,1997,HISTADD_anthony_bowie,0,,,,,Y
357,76217,"Bowie, Sam",0,1984,1994,HISTADD_sam_bowie,0,,,,,Y
358,1085,"Bowman, Ira",0,1999,2001,HISTADD_ira_bowman,0,,,,,Y
359,76219,"Bowman, Nate",0,1966,1970,HISTADD_nate_bowman,0,,,,,Y
360,671,"Boyce, Donnie",0,1995,1996,HISTADD_donnie_boyce,0,,,,,Y
361,76221,"Boyd, Dennis",0,1978,1978,HISTADD_dennis_boyd,0,,,,,Y
362,76222,"Boyd, Fred",0,1972,1977,HISTADD_freddie_boyd,0,,,,,Y
363,76223,"Boyd, Ken",0,1974,1974,HISTADD_kenny_boyd,0,,,,,Y
364,1863,"Boykins, Earl",0,1998,2011,earl_boykins,0,,,,,Y
365,76224,"Boykoff, Harry",0,1949,1950,HISTADD_bighesh_boykoff,0,,,,,Y
366,76225,"Boynes, Winford",0,1978,1980,HISTADD_winford_boynes,0,,,,,Y
367,200841,"Bozeman, Cedric",0,2006,2006,cedric_bozeman,0,,,,,Y
368,76226,"Bracey, Steve",0,1972,1974,HISTADD_steve_bracey,0,,,,,Y
369,202342,"Brackins, Craig",0,2010,2011,craig_brackins,0,,,,,Y
370,76227,"Bradds, Gary",0,1964,1965,HISTADD_tex_bradds,0,,,,,Y
371,76228,"Bradley, Alex",0,1981,1981,HISTADD_alex_bradley,0,,,,,Y
372,76229,"Bradley, Alonzo",0,1977,1979,HISTADD_alonzo_bradley,0,,,,,Y
373,202340,"Bradley, Avery",1,2010,2015,avery_bradley,1610612738,Boston,Celtics,BOS,celtics,Y
374,76233,"Bradley, Bill",0,1967,1976,HISTADD_bill_bradley,0,,,,,Y
375,76230,"Bradley, Charles",0,1981,1983,HISTADD_charles_bradley,0,,,,,Y
376,76231,"Bradley, Dudley",0,1979,1988,HISTADD_dudley_bradley,0,,,,,Y
377,76232,"Bradley, Joe",0,1949,1949,HISTADD_joe_bradley,0,,,,,Y
378,2214,"Bradley, Michael",0,2001,2005,michael_bradley,0,,,,,Y
379,762,"Bradley, Shawn",0,1993,2004,shawn_bradley,0,,,,,Y
380,1361,"Bradtke, Mark",0,1996,1996,HISTADD_mark_bradtke,0,,,,,Y
381,66,"Bragg, Marques",0,1995,1995,HISTADD_marques_bragg,0,,,,,Y
382,1765,"Braggs, Torraye",0,2003,2004,torraye_braggs,0,,,,,Y
383,1920,"Bramlett, A.J.",0,1999,1999,HISTADD_aj_bramlett,0,,,,,Y
384,76237,"Branch, Adrian",0,1986,1989,HISTADD_adrian_branch,0,,,,,Y
385,1882,"Brand, Elton",1,1999,2015,elton_brand,1610612755,Philadelphia,76ers,PHI,sixers,Y
386,210,"Brandon, Terrell",0,1991,2002,terrell_brandon,0,,,,,Y
387,76238,"Brannum, Bob",0,1949,1954,HISTADD_bob_brannum,0,,,,,Y
388,76239,"Branson, Brad",0,1981,1982,HISTADD_bradley_branson,0,,,,,Y
389,76240,"Branson, Jesse",0,1965,1965,HISTADD_jesse_branson,0,,,,,Y
390,76241,"Brasco, Jim",0,1952,1952,HISTADD_jim_brasco,0,,,,,Y
391,76242,"Bratz, Mike",0,1977,1985,HISTADD_mike_bratz,0,,,,,Y
392,76243,"Braun, Carl",0,1947,1961,HISTADD_carl_braun,0,,,,,Y
393,160,"Breaux, Tim",0,1994,1997,HISTADD_tim_breaux,0,,,,,Y
394,2452,"Bremer, J.R.",0,2002,2003,jr_bremer,0,,,,,Y
395,76245,"Brennan, Pete",0,1958,1958,HISTADD_pete_brennan,0,,,,,Y
396,76246,"Brennan, Tom",0,1954,1954,HISTADD_tom_brennan,0,,,,,Y
397,76247,"Breuer, Randy",0,1983,1993,HISTADD_randy_breuer,0,,,,,Y
398,201147,"Brewer, Corey",1,2007,2015,corey_brewer,1610612745,Houston,Rockets,HOU,rockets,Y
399,2249,"Brewer, Jamison",0,2001,2004,jamison_brewer,0,,,,,Y
400,76248,"Brewer, Jim",0,1973,1981,HISTADD_jim_brewer,0,,,,,Y
401,76249,"Brewer, Ron",0,1978,1985,HISTADD_ron_brewer,0,,,,,Y
402,200758,"Brewer, Ronnie",0,2006,2013,ronnie_brewer,0,,,,,Y
403,2056,"Brezec, Primoz",0,2001,2009,primoz_brezec,0,,,,,Y
404,76250,"Brian, Frank",0,1949,1955,HISTADD_flash_brian,0,,,,,Y
405,783,"Brickowski, Frank",0,1984,1996,HISTADD_frank_brickowski,0,,,,,Y
406,76252,"Bridgeman, Junior",0,1975,1986,HISTADD_junior_bridgeman,0,,,,,Y
407,76253,"Bridges, Bill",0,1962,1974,HISTADD_bill_bridges,0,,,,,Y
408,76254,"Brightman, Al",0,1946,1946,HISTADD_al_brightman,0,,,,,Y
409,76255,"Brindley, Audley",0,1946,1946,HISTADD_aud_brindley,0,,,,,Y
410,76256,"Brisker, John",0,1972,1974,HISTADD_john_brisker,0,,,,,Y
411,76257,"Bristow, Allan",0,1973,1982,HISTADD_allan_bristow,0,,,,,Y
412,76258,"Britt, Tyrone",0,1967,1967,HISTADD_tyrone_britt,0,,,,,Y
413,76259,"Britt, Wayman",0,1977,1977,HISTADD_wayman_britt,0,,,,,Y
414,76260,"Brittain, Mike",0,1985,1986,HISTADD_mike_brittain,0,,,,,Y
415,76261,"Britton, David",0,1980,1980,HISTADD_david_britton,0,,,,,Y
416,201972,"Brockman, Jon",0,2009,2011,jon_brockman,0,,,,,Y
417,76262,"Brogan, Jim",0,1981,1982,HISTADD_jim_brogan,0,,,,,Y
418,76263,"Brokaw, Gary",0,1974,1977,HISTADD_dupp_gary_brokaw,0,,,,,Y
419,76264,"Brookfield, Price",0,1948,1949,HISTADD_price_brookfield,0,,,,,Y
420,201166,"Brooks, Aaron",1,2007,2015,aaron_brooks,1610612741,Chicago,Bulls,CHI,bulls,Y
421,76265,"Brooks, Kevin",0,1991,1993,HISTADD_kevin_brooks,0,,,,,Y
422,202705,"Brooks, MarShon",0,2011,2013,marshon_brooks,0,,,,,Y
423,76266,"Brooks, Michael",0,1980,1987,HISTADD_michael_brooks,0,,,,,Y
424,418,"Brooks, Scott",0,1988,1997,HISTADD_scott_brooks,0,,,,,Y
425,2810,"Brown, Andre",0,2006,2008,andre_brown,0,,,,,Y
426,1626148,"Brown, Anthony",1,2015,2015,anthony_brown,1610612747,Los Angeles,Lakers,LAL,lakers,Y
427,76284,"Brown, Bob",0,1948,1949,HISTADD_bob_brown,0,,,,,Y
428,201628,"Brown, Bobby",0,2008,2009,bobby_brown,0,,,,,Y
429,359,"Brown, Chucky",0,1989,2001,HISTADD_chucky_brown,0,,,,,Y
430,2245,"Brown, Damone",0,2001,2004,damone_brown,0,,,,,Y
431,76270,"Brown, Darrell",0,1948,1948,HISTADD_darrell_brown,0,,,,,Y
432,244,"Brown, Dee",0,1990,2001,HISTADD_dee_brown,0,,,,,Y
433,200793,"Brown, Dee",0,2006,2008,dee_brown,0,,,,,Y
434,201974,"Brown, Derrick",0,2009,2011,derrick_brown,0,,,,,Y
435,2484,"Brown, Devin",0,2002,2009,devin_brown,0,,,,,Y
436,2081,"Brown, Ernest",0,2001,2003,ernest_brown,0,,,,,Y
437,76272,"Brown, Fred",0,1971,1983,HISTADD_fred_brown,0,,,,,Y
438,76273,"Brown, George",0,1957,1957,HISTADD_george_brown,0,,,,,Y
439,1871,"Brown, Gerald",0,1998,1998,HISTADD_gerald_brown,0,,,,,Y
440,76275,"Brown, Harold",0,1946,1946,HISTADD_brownie_brown,0,,,,,Y
441,203913,"Brown, Jabari",0,2014,2014,jabari_brown,0,,,,,Y
442,76276,"Brown, John",0,1973,1979,HISTADD_john_brown,0,,,,,Y
443,2208,"Brown, Kedrick",0,2001,2004,kedrick_brown,0,,,,,Y
444,2198,"Brown, Kwame",0,2001,2012,kwame_brown,0,,,,,Y
445,76278,"Brown, Leon",0,1946,1946,HISTADD_stretch_brown,0,,,,,Y
446,76279,"Brown, Lewis",0,1980,1980,HISTADD_lewis_brown,0,,,,,Y
447,203485,"Brown, Lorenzo",1,2013,2015,lorenzo_brown,1610612756,Phoenix,Suns,PHX,suns,Y
448,992,"Brown, Marcus",0,1996,1999,HISTADD_marcus_brown,0,,,,,Y
449,203900,"Brown, Markel",1,2014,2015,markel_brown,1610612751,Brooklyn,Nets,BKN,nets,Y
450,1479,"Brown, Mike",0,1986,1997,HISTADD_mike_brown,0,,,,,Y
451,76277,"Brown, Myron",0,1991,1991,HISTADD_myron_brown,0,,,,,Y
452,136,"Brown, P.J.",0,1993,2007,pj_brown,0,,,,,Y
453,753,"Brown, Randy",0,1991,2002,randy_brown,0,,,,,Y
454,76282,"Brown, Raymond",0,1989,1989,HISTADD_raymond_brown,0,,,,,Y
455,76283,"Brown, Rickey",0,1980,1984,HISTADD_rickey_brown,0,,,,,Y
456,76286,"Brown, Roger",0,1972,1979,HISTADD_roger_brown,0,,,,,Y
457,200769,"Brown, Shannon",0,2006,2014,shannon_brown,0,,,,,Y
458,76285,"Brown, Stan",0,1947,1951,HISTADD_stan_brown,0,,,,,Y
459,2357,"Brown, Tierre",0,2001,2004,tierre_brown,0,,,,,Y
460,76268,"Brown, Tony",0,1984,1991,HISTADD_tony_brown,0,,,,,Y
461,76287,"Browne, Jim",0,1948,1949,HISTADD_jim_browne,0,,,,,Y
462,76288,"Brundy, Stanley",0,1989,1989,HISTADD_marla_brumfield,0,,,,,Y
463,1594,"Brunson, Rick",0,1997,2005,rick_brunson,0,,,,,Y
464,76289,"Bryant, Emmette",0,1964,1971,HISTADD_emmette_bryant,0,,,,,Y
465,76290,"Bryant, Joe",0,1975,1982,HISTADD_joe_bryant,0,,,,,Y
466,977,"Bryant, Kobe",1,1996,2015,kobe_bryant,1610612747,Los Angeles,Lakers,LAL,lakers,Y
467,95,"Bryant, Mark",0,1988,2002,mark_bryant,0,,,,,Y
468,76291,"Bryant, Wallace",0,1983,1985,HISTADD_wallace_bryant,0,,,,,Y
469,76292,"Bryn, Torgeir",0,1989,1989,HISTADD_torgeir_bryn,0,,,,,Y
470,76293,"Buckhalter, Joe",0,1961,1962,HISTADD_joe_buckhalter,0,,,,,Y
471,76294,"Bucknall, Steve",0,1989,1989,HISTADD_steve_bucknall,0,,,,,Y
472,76295,"Buckner, Cleveland",0,1961,1962,HISTADD_cleveland_buckner,0,,,,,Y
473,1761,"Buckner, Greg",0,1999,2008,greg_buckner,0,,,,,Y
474,76296,"Buckner, Quinn",0,1976,1985,HISTADD_quinn_buckner,0,,,,,Y
475,76297,"Budd, Dave",0,1960,1964,HISTADD_dave_budd,0,,,,,Y
476,201978,"Budinger, Chase",1,2009,2015,chase_budinger,1610612754,Indiana,Pacers,IND,pacers,Y
477,76298,"Budko, Walter",0,1948,1951,HISTADD_walt_budko,0,,,,,Y
478,146,"Buechler, Jud",0,1990,2001,HISTADD_jud_buechler,0,,,,,Y
479,1934,"Buford, Rodney",0,1999,2004,rodney_buford,0,,,,,Y
480,672,"Bullard, Matt",0,1990,2002,matt_bullard,0,,,,,Y
481,203493,"Bullock, Reggie",1,2013,2015,reggie_bullock,1610612765,Detroit,Pistons,DET,pistons,Y
482,76300,"Bunch, Greg",0,1978,1978,HISTADD_greg_bunch,0,,,,,Y
483,76301,"Bunt, Dick",0,1952,1952,HISTADD_dick_bunt,0,,,,,Y
484,76302,"Buntin, Bill",0,1965,1965,HISTADD_bill_buntin,0,,,,,Y
485,76303,"Burden, Luther",0,1976,1977,HISTADD_ticky_burden,0,,,,,Y
486,2469,"Burke, Pat",0,2002,2006,pat_burke,0,,,,,Y
487,203504,"Burke, Trey",1,2013,2015,trey_burke,1610612762,Utah,Jazz,UTA,jazz,Y
488,76304,"Burkman, Roger",0,1981,1981,HISTADD_roger_burkman,0,,,,,Y
489,202692,"Burks, Alec",1,2011,2015,alec_burks,1610612762,Utah,Jazz,UTA,jazz,Y
490,2766,"Burks, Antonio",0,2004,2005,antonio_burks,0,,,,,Y
491,101207,"Burleson, Kevin",0,2005,2005,kevin_burleson,0,,,,,Y
492,76305,"Burleson, Tom",0,1974,1980,HISTADD_tom_burleson,0,,,,,Y
493,76306,"Burmaster, Jack",0,1949,1949,HISTADD_jack_burmaster,0,,,,,Y
494,76307,"Burns, David",0,1981,1981,HISTADD_david_burns,0,,,,,Y
495,76308,"Burns, Evers",0,1993,1993,HISTADD_evers_burns,0,,,,,Y
496,76309,"Burns, Jim",0,1967,1967,HISTADD_jim_burns,0,,,,,Y
497,197,"Burrell, Scott",0,1993,2000,HISTADD_scott_burrell,0,,,,,Y
498,76311,"Burris, Art",0,1950,1951,HISTADD_art_burris,0,,,,,Y
499,675,"Burrough, Junior",0,1995,1995,HISTADD_junior_burrough,0,,,,,Y
500,76313,"Burrow, Bob",0,1956,1957,HISTADD_bob_burrow,0,,,,,Y
501,76314,"Burton, Ed",0,1961,1964,HISTADD_ed_burton,0,,,,,Y
502,416,"Burton, Willie",0,1990,1998,HISTADD_willie_burton,0,,,,,Y
503,76316,"Burtt, Steve",0,1984,1992,HISTADD_steve_burtt,0,,,,,Y
504,76317,"Buse, Don",0,1976,1984,HISTADD_don_buse,0,,,,,Y
505,202221,"Butch, Brian",0,2009,2009,brian_butch,0,,,,,Y
506,76318,"Butcher, Donnie",0,1961,1965,HISTADD_donnie_butcher,0,,,,,Y
507,76319,"Butler, Al",0,1961,1964,HISTADD_al_butler,0,,,,,Y
508,2406,"Butler, Caron",1,2002,2015,caron_butler,1610612758,Sacramento,Kings,SAC,kings,Y
509,202364,"Butler, Da'Sean",0,2010,2010,dasean_butler,0,,,,,N
510,76320,"Butler, Greg",0,1988,1990,HISTADD_gregory_butler,0,,,,,Y
511,2866,"Butler, Jackie",0,2004,2006,jackie_butler,0,,,,,Y
512,202710,"Butler, Jimmy",1,2011,2015,jimmy_butler,1610612741,Chicago,Bulls,CHI,bulls,Y
513,348,"Butler, Mitchell",0,1993,2003,mitchell_butler,0,,,,,Y
514,2446,"Butler, Rasual",1,2002,2015,rasual_butler,1610612759,San Antonio,Spurs,SAS,spurs,Y
515,202779,"Buycks, Dwight",0,2013,2014,dwight_buycks,0,,,,,Y
516,201182,"Byars, Derrick",0,2011,2011,derrick_byars,0,,,,,Y
517,101115,"Bynum, Andrew",0,2005,2013,andrew_bynum,0,,,,,Y
518,101198,"Bynum, Will",0,2005,2014,will_bynum,0,,,,,Y
519,76321,"Byrnes, Marty",0,1978,1982,HISTADD_marty_byrnes,0,,,,,Y
520,76322,"Byrnes, Tommy",0,1946,1950,HISTADD_tommy_byrnes,0,,,,,Y
521,76323,"Bytzura, Mike",0,1946,1946,HISTADD_mike_bytzura,0,,,,,Y
522,2560,"Cabarkapa, Zarko",0,2003,2006,zarko_cabarkapa,0,,,,,Y
523,76324,"Cable, Barney",0,1958,1963,HISTADD_barney_cable,0,,,,,Y
524,203998,"Caboclo, Bruno",1,2014,2015,bruno_caboclo,1610612761,Toronto,Raptors,TOR,raptors,Y
525,679,"Caffey, Jason",0,1995,2002,jason_caffey,0,,,,,Y
526,262,"Cage, Michael",0,1984,1999,HISTADD_michael_cage,0,,,,,Y
527,76326,"Calabrese, Gerry",0,1950,1951,HISTADD_gerry_calabrese,0,,,,,Y
528,201979,"Calathes, Nick",0,2013,2014,nick_calathes,0,,,,,Y
529,101181,"Calderon, Jose",1,2005,2015,jose_calderon,1610612752,New York,Knicks,NYK,knicks,Y
530,154,"Caldwell, Adrian",0,1989,1997,HISTADD_adrian_caldwell,0,,,,,Y
531,76328,"Caldwell, Jim",0,1967,1967,HISTADD_jim_caldwell,0,,,,,Y
532,76329,"Caldwell, Joe",0,1964,1969,HISTADD_pogo_caldwell,0,,,,,Y
533,203484,"Caldwell-Pope, Kentavious",1,2013,2015,kentavious_caldwell-pope,1610612765,Detroit,Pistons,DET,pistons,Y
534,76331,"Calhoun, Bill",0,1948,1954,HISTADD_bill_calhoun,0,,,,,Y
535,76330,"Calhoun, Corky",0,1972,1979,HISTADD_corky_calhoun,0,,,,,Y
536,76332,"Calip, Demetrius",0,1991,1991,HISTADD_demetrius_calip,0,,,,,Y
537,76333,"Callahan, Tom",0,1946,1946,HISTADD_tom_callahan,0,,,,,Y
538,76334,"Calloway, Rick",0,1990,1990,HISTADD_rick_calloway,0,,,,,Y
539,76335,"Calverley, Ernie",0,1946,1948,HISTADD_ernie_calverley,0,,,,,Y
540,76336,"Calvin, Mack",0,1976,1980,HISTADD_mack_calvin,0,,,,,Y
541,76337,"Cambridge, Dexter",0,1992,1992,HISTADD_dexter_cambridge,0,,,,,Y
542,948,"Camby, Marcus",0,1996,2012,marcus_camby,0,,,,,Y
543,922,"Campbell, Elden",0,1990,2004,elden_campbell,0,,,,,Y
544,76338,"Campbell, Tony",0,1984,1994,HISTADD_tony_campbell,0,,,,,Y
545,203477,"Canaan, Isaiah",1,2013,2015,isaiah_canaan,1610612755,Philadelphia,76ers,PHI,sixers,Y
546,76339,"Cannon, Larry",0,1973,1973,HISTADD_larry_cannon,0,,,,,Y
547,203991,"Capela, Clint",1,2014,2015,clint_capela,1610612745,Houston,Rockets,HOU,rockets,Y
548,202382,"Caracter, Derrick",0,2010,2010,derrick_caracter,0,,,,,Y
549,2073,"Cardinal, Brian",0,2000,2011,brian_cardinal,0,,,,,Y
550,76340,"Carl, Howie",0,1961,1961,HISTADD_howie_carl,0,,,,,Y
551,76341,"Carlisle, Chet",0,1946,1946,HISTADD_chet_carlisle,0,,,,,Y
552,2367,"Carlisle, Geno",0,2004,2004,geno_carlisle,0,,,,,Y
553,76342,"Carlisle, Rick",0,1984,1989,HISTADD_rick_carlisle,0,,,,,Y
554,76343,"Carlson, Al",0,1975,1975,HISTADD_alvin_carlson,0,,,,,Y
555,76344,"Carlson, Don",0,1946,1950,HISTADD_swede_carlson,0,,,,,Y
556,76345,"Carney, Bob",0,1954,1954,HISTADD_bob_carney,0,,,,,Y
557,200760,"Carney, Rodney",0,2006,2010,rodney_carney,0,,,,,Y
558,76346,"Carpenter, Bob",0,1949,1950,HISTADD_bob_carpenter,0,,,,,Y
559,156,"Carr, Antoine",0,1984,1999,HISTADD_antoine_carr,0,,,,,Y
560,76348,"Carr, Austin",0,1971,1980,HISTADD_austin_carr,0,,,,,Y
561,713,"Carr, Chris",0,1995,2000,chris_carr,0,,,,,Y
562,1757,"Carr, Cory",0,1998,1998,HISTADD_cory_carr,0,,,,,Y
563,76350,"Carr, Kenny",0,1977,1986,HISTADD_kenny_carr,0,,,,,Y
564,76351,"Carr, M.L.",0,1976,1984,HISTADD_ml_carr,0,,,,,Y
565,76352,"Carrington, Bob",0,1977,1979,HISTADD_bob_carrington,0,,,,,Y
566,201960,"Carroll, DeMarre",1,2009,2015,demarre_carroll,1610612761,Toronto,Raptors,TOR,raptors,Y
567,76353,"Carroll, Joe Barry",0,1980,1990,HISTADD_joe_barry_carroll,0,,,,,Y
568,2679,"Carroll, Matt",0,2003,2012,matt_carroll,0,,,,,Y
569,1131,"Carruth, Jimmy",0,1996,1996,HISTADD_jimmy_carruth,0,,,,,Y
570,1853,"Carter, Anthony",0,1999,2011,anthony_carter,0,,,,,Y
571,76355,"Carter, Butch",0,1980,1985,HISTADD_butch_carter,0,,,,,Y
572,76356,"Carter, Fred",0,1969,1976,HISTADD_fred_carter,0,,,,,Y
573,76357,"Carter, George",0,1967,1967,HISTADD_george_carter,0,,,,,Y
574,76358,"Carter, Howard",0,1983,1984,HISTADD_howard_carter,0,,,,,Y
575,76359,"Carter, Jake",0,1949,1949,HISTADD_jake_carter,0,,,,,Y
576,2466,"Carter, Maurice",0,2002,2003,maurice_carter,0,,,,,Y
577,76360,"Carter, Reggie",0,1980,1981,HISTADD_reggie_carter,0,,,,,Y
578,76361,"Carter, Ron",0,1978,1979,HISTADD_ron_carter,0,,,,,Y
579,1713,"Carter, Vince",1,1998,2015,vince_carter,1610612763,Memphis,Grizzlies,MEM,grizzlies,Y
580,203487,"Carter-Williams, Michael",1,2013,2015,michael_carter-williams,1610612749,Milwaukee,Bucks,MIL,bucks,Y
581,76362,"Cartwright, Bill",0,1979,1994,HISTADD_bill_cartwright,0,,,,,Y
582,76363,"Carty, Jay",0,1968,1968,HISTADD_jay_carty,0,,,,,Y
583,76364,"Cash, Cornelius",0,1976,1976,HISTADD_cornelius_cash,0,,,,,Y
584,208,"Cassell, Sam",0,1993,2007,sam_cassell,0,,,,,Y
585,201956,"Casspi, Omri",1,2009,2015,omri_casspi,1610612758,Sacramento,Kings,SAC,kings,Y
586,76365,"Catchings, Harvey",0,1974,1984,HISTADD_harvey_catchings,0,,,,,Y
587,767,"Catledge, Terry",0,1985,1992,HISTADD_terry_catledge,0,,,,,Y
588,76367,"Catlett, Sid",0,1971,1971,HISTADD_sid_catlett,0,,,,,Y
589,1509,"Cato, Kelvin",0,1997,2006,kelvin_cato,0,,,,,Y
590,76368,"Cattage, Bobby",0,1981,1985,HISTADD_bobby_cattage,0,,,,,Y
591,1626161,"Cauley-Stein, Willie",1,2015,2015,willie_cauley-stein,1610612758,Sacramento,Kings,SAC,kings,Y
592,190,"Causwell, Duane",0,1990,2002,HISTADD_duane_causwell,0,,,,,Y
593,76370,"Cavenall, Ron",0,1984,1988,HISTADD_ron_cavenall,0,,,,,Y
594,76,"Ceballos, Cedric",0,1990,2000,HISTADD_cedric_ceballos,0,,,,,Y
595,1911,"Celestand, John",0,1999,2002,HISTADD_john_celestand,0,,,,,Y
596,76373,"Cervi, Al",0,1949,1952,HISTADD_al_cervi,0,,,,,Y
597,2763,"Chalmers, Lionel",0,2004,2004,lionel_chalmers,0,,,,,Y
598,201596,"Chalmers, Mario",1,2008,2015,mario_chalmers,1610612763,Memphis,Grizzlies,MEM,grizzlies,Y
599,76374,"Chamberlain, Bill",0,1973,1973,HISTADD_bill_chamberlain,0,,,,,Y
600,76375,"Chamberlain, Wilt",0,1959,1972,HISTADD_wilt_chamberlain,0,,,,,Y
601,76376,"Chambers, Jerry",0,1966,1971,HISTADD_jerry_chambers,0,,,,,Y
602,1472,"Chambers, Tom",0,1981,1997,HISTADD_tom_chambers,0,,,,,Y
603,76378,"Champion, Mike",0,1988,1988,HISTADD_mike_champion,0,,,,,Y
604,2199,"Chandler, Tyson",1,2001,2015,tyson_chandler,1610612756,Phoenix,Suns,PHX,suns,Y
605,201163,"Chandler, Wilson",1,2007,2015,wilson_chandler,1610612743,Denver,Nuggets,DEN,nuggets,Y
606,76379,"Chaney, Don",0,1968,1979,HISTADD_don_chaney,0,,,,,Y
607,76380,"Chaney, John",0,1949,1949,HISTADD_john_chaney,0,,,,,Y
